id_Number,city,latitude,longitude
61537199704115336,Kameshki,134.110794,131.458404
55281198501022618,Kameshki,124.556382,125.852372
16379193402178973,Kameshki,137.440703,110.055839
89186199108163419,Kameshki,127.947328,102.250012
90675196509191781,Kameshki,127.584394,114.068374
14135199303057716,Kameshki,121.257047,105.596452
52712193912208430,Kameshki,120.57876,111.024087
11765194312101160,Kameshki,125.209469,102.345649
33493193105063448,Kameshki,130.190369,108.410434
68375198306075536,Kameshki,135.020491,112.96693
24336195902225305,Kameshki,122.414046,100.042184
44721193908228067,Kameshki,133.937646,115.678021
31236199004167732,Kameshki,137.715925,127.817215
22771197510021218,Kameshki,121.99864,117.184792
42046199401242325,Kameshki,137.680176,123.209059
10814194406118626,Kameshki,129.843412,109.685044
35230201711191499,Kameshki,128.344484,136.117785
31705195311127791,Kameshki,123.658387,100.167608
14747195906096536,Kameshki,138.391635,116.96924
93976196308018179,Kameshki,137.130399,106.830577
23566201807126775,Kameshki,121.070506,116.061034
83849201611085830,Kameshki,128.646942,101.251646
32946195906146514,Kameshki,127.101591,108.80596
11356196402168155,Kameshki,129.202023,103.199544
65009198007092382,Kameshki,135.751687,131.149567
93367196908296277,Kameshki,137.018891,110.977229
16035194908018428,Kameshki,125.66127,138.043696
70485194301068461,Kameshki,130.18144,135.097087
44673198305076383,Kameshki,129.65156,116.558839
24820196808305016,Kameshki,133.04497,126.328176
62542195502052138,Kameshki,120.876231,115.435429
98953194508181012,Kameshki,127.037448,103.083661
52410197510253897,Kameshki,127.294223,126.849494
42238197906054364,Kameshki,132.72241,119.938533
47688197406207670,Kameshki,123.975686,123.222295
44360200303095007,Kameshki,121.900013,122.832464
55830192404039093,Kameshki,123.80829,115.496905
55949194209282488,Kameshki,130.687762,122.351771
26703196403131090,Kameshki,128.000934,134.945755
38728195305209987,Kameshki,135.245559,124.548063
16101200603063181,Kameshki,132.1013,115.67731
94880195303106197,Kameshki,136.521656,134.310654
53473196409139413,Kameshki,129.299181,108.32137
80143196805292964,Kameshki,132.473057,117.165091
63862196211128283,Kameshki,124.055057,102.184845
35242199103069058,Kameshki,121.853541,121.631462
19498198304208868,Kameshki,123.749461,108.53384
76729193312144020,Kameshki,138.938526,133.509162
35579192612044625,Kameshki,121.354385,104.173149
20996195411128765,Kameshki,128.968465,102.049952
88714200308065635,Kameshki,137.357477,120.703144
21022199812146166,Kameshki,120.737721,106.200345
22865198707119036,Kameshki,129.626165,139.531765
66792193905066256,Kameshki,120.50489,117.398478
46147193301248305,Kameshki,136.75861,100.442323
19267195210139145,Kameshki,124.331148,135.69492
39557198909057267,Kameshki,137.298584,125.996976
37836194403292085,Kameshki,134.985199,133.373029
88860194204238478,Kameshki,132.900981,109.414966
98063198211017769,Kameshki,123.675999,136.952145
54126196208302021,Kameshki,120.637011,106.969439
26652197006291428,Kameshki,136.327597,109.288332
57567198209227527,Kameshki,135.383615,115.555692
80588192701317006,Kameshki,120.85187,134.978581
13439194406136647,Kameshki,139.580962,134.487856
44993199004058728,Kameshki,133.029312,104.053947
97554198305061529,Kameshki,137.863599,132.626995
11886201709067985,Kameshki,135.614676,129.426026
59944199002248712,Kameshki,127.191591,139.759775
29179201308069612,Kameshki,124.979507,128.591515
85213195607305847,Kameshki,136.379769,112.084322
68104196204174659,Kameshki,126.159357,111.282423
95706196801212229,Kameshki,136.513137,116.402788
49521194101023603,Kameshki,126.348494,113.862631
20084196011118388,Kameshki,123.498889,115.214358
66793194202138893,Kameshki,130.140958,107.261008
42329198104115445,Kameshki,122.710979,105.916818
54074197706054829,Kameshki,136.914241,129.396917
61580196706194962,Kameshki,125.812232,122.459159
46706193803261477,Kameshki,131.330307,135.428273
65239199906206772,Kameshki,123.534285,126.0877
58589200707165750,Kameshki,123.167476,105.322731
44324195912034929,Kameshki,138.866429,100.480551
88770195012189957,Kameshki,136.747454,105.888844
68819199209199175,Kameshki,138.697204,122.783132
99401199502217812,Kameshki,137.55123,100.055127
79230199008192068,Kameshki,122.441844,119.198994
14848193403244443,Kameshki,120.927086,118.081595
53397200907011310,Kameshki,120.177178,124.095864
84781195906278220,Kameshki,135.397491,124.919733
60605196110291568,Kameshki,128.972281,135.612293
19728198701056904,Kameshki,136.686889,109.398142
16970192904237178,Kameshki,120.304281,100.798189
20643193807181318,Kameshki,124.980737,133.711908
22295194906061200,Kameshki,122.519746,117.947063
27495201102225434,Kameshki,138.489725,135.452237
95202201411284028,Kameshki,135.979483,106.109818
86717201611288074,Kameshki,137.83073,122.439964
56806197805284118,Kameshki,123.529882,134.162248
94443194710026363,Kameshki,139.718719,119.364529
24864198812222058,Kameshki,133.195824,109.57922
27140198007225665,Kameshki,136.989632,112.417234
93525200611216075,Kameshki,129.210985,103.565442
43502198106145066,Kameshki,135.088069,134.047606
89441193204287129,Kameshki,130.634233,118.031985
36726197008107959,Kameshki,138.290496,127.627972
92012198906306650,Kameshki,122.550719,134.728349
63919201503282952,Kameshki,127.100095,110.124794
51337194404146264,Kameshki,127.867397,129.00428
28087198004265002,Kameshki,139.938036,115.452463
33206196310096919,Kameshki,136.335503,105.085134
11498195501151689,Kameshki,136.054868,132.581626
74196195004233776,Kameshki,132.808005,131.361686
36247197705096273,Kameshki,139.164131,101.166913
41530201203038932,Kameshki,132.165545,127.294522
82860201112034640,Kameshki,135.773947,120.966475
94936194906013304,Kameshki,126.991564,106.012624
29289195407196762,Kameshki,129.111272,118.221755
27883192809131411,Kameshki,127.535461,102.634968
94956200305253226,Kameshki,130.641842,103.993185
46347199311065582,Kameshki,122.609473,118.705271
94317193812283401,Kameshki,137.249342,100.52231
25498197104152922,Kameshki,127.682643,108.596192
81479196005237074,Kameshki,126.265288,135.102058
71330198301014757,Kameshki,136.770946,139.618069
68654199607052965,Kameshki,138.910338,131.705818
12846196105083481,Kameshki,137.714671,108.673024
69370194712193131,Kameshki,131.488806,106.525077
30387194702168257,Kameshki,128.929179,119.56006
82409193210217316,Kameshki,134.45088,109.824988
56732195806303071,Kameshki,128.24617,100.396514
41572194407189223,Kameshki,136.268778,113.405524
14154200712056637,Kameshki,137.109428,127.804381
68445201203038777,Kameshki,133.462966,118.777807
43654195101303257,Kameshki,127.862632,111.087413
46774197712313587,Kameshki,132.779117,132.980804
55787196411274572,Kameshki,136.468395,111.384229
72046194503098885,Kameshki,138.224208,121.471919
41468198102036055,Kameshki,132.07588,132.642729
18128200209252007,Kameshki,133.308375,117.433902
40413200104105642,Kameshki,133.059562,135.249781
82972201305048583,Kameshki,125.057137,101.364696
21325200411273534,Kameshki,131.252415,114.288545
82599196703275400,Kameshki,139.360442,134.089157
99546196903144762,Kameshki,131.968183,123.457455
12825197711239399,Kameshki,136.343667,120.101303
11197193401153454,Kameshki,126.385527,112.328986
12505196202284816,Kameshki,136.486745,113.499701
67567201211077742,Kameshki,129.921428,116.979059
39033198206309704,Kameshki,121.726956,100.248818
88027199207128228,Kameshki,130.38575,126.293222
62762199009232563,Kameshki,120.512722,114.090941
62869196112242234,Kameshki,129.229165,112.694233
42769194608059128,Kameshki,124.358807,130.713965
91387196908077103,Kameshki,124.974547,128.743155
22409196302237247,Kameshki,129.693579,135.351888
68009199802093522,Kameshki,126.466,136.428139
37965197503222297,Kameshki,138.309684,127.503635
17517193803217424,Kameshki,131.461587,114.438128
22602200210201920,Kameshki,126.946424,108.737876
55545199502065604,Kameshki,124.133845,125.078589
48228193204093746,Kameshki,125.090058,134.286656
26433194603083498,Kameshki,126.569054,121.214213
76355201808087200,Kameshki,128.037548,138.188059
97179198812016896,Kameshki,126.799556,111.437976
66910193701185735,Kameshki,132.331096,122.116823
74827198803088595,Kameshki,127.134501,120.500964
72343198606047236,Kameshki,127.589932,137.34419
41356201206026234,Kameshki,122.157764,105.04609
73384194811272313,Kameshki,124.050659,139.949537
20348198112142520,Kameshki,128.700328,137.703021
51038201302133656,Kameshki,131.577529,123.659802
75618201704095917,Kameshki,130.498821,108.988078
93756201712266465,Kameshki,132.870171,133.010865
10781201201051092,Kameshki,123.238269,121.296541
70404196307019134,Kameshki,137.838815,115.585014
47052200301287221,Kameshki,139.168565,123.191401
71060195301083840,Kameshki,129.216039,108.848316
91857199507064129,Kameshki,136.613512,132.644015
97415201011021919,Kameshki,129.441012,115.246019
64361198309211505,Kameshki,133.13788,136.722793
40645195503102621,Kameshki,124.714148,124.499568
40133199008218471,Kameshki,138.911836,103.360274
50650195901179842,Kameshki,127.741173,115.979016
29521198607056054,Kameshki,127.348787,138.844691
25467193108159613,Kameshki,122.267373,136.54549
42113198701161259,Kameshki,135.515477,139.610455
41184197206069965,Kameshki,128.910286,129.500854
34013194003088294,Kameshki,122.549811,100.810294
36328200208061398,Kameshki,127.038168,114.144471
90354192610013381,Kameshki,132.733643,109.321917
90236194301315503,Kameshki,130.971262,137.075534
45029201410039938,Kameshki,139.828424,112.025599
86167198508048949,Kameshki,135.965355,127.812308
65197200901295880,Kameshki,125.213547,112.483538
89032197605079445,Kameshki,123.895411,110.438841
35442198612184245,Kameshki,121.458495,110.580733
49501198703077141,Kameshki,126.362574,132.916026
52641201601081771,Kameshki,121.347745,131.386533
62359201204203458,Kameshki,130.375716,132.198911
19578201205202377,Kameshki,135.448829,121.270557
32356199906168964,Kameshki,133.265511,105.168586
91984201702218743,Kameshki,138.959939,120.379872
78679194908038394,Kameshki,124.353398,136.428294
83769198111105979,Kameshki,121.747757,111.097645
38896193412219957,Kameshki,136.718115,125.396583
40487195202277490,Kameshki,129.488836,100.563816
91975197008145864,Kameshki,130.759276,109.765846
22004194208067377,Kameshki,139.750176,133.977109
73560199909254612,Kameshki,125.484959,112.577122
21169195706127922,Kameshki,129.958788,105.059054
19340198711237354,Kameshki,136.313879,125.436064
35023194604188592,Kameshki,134.602382,104.417267
87084197407117197,Kameshki,137.480696,107.106629
23262201711093916,Kameshki,122.758004,104.722627
76118200312019166,Kameshki,125.756188,102.779996
26836193107017928,Kameshki,132.557123,114.040889
39610196205261749,Kameshki,133.396689,100.136591
42330193907309952,Kameshki,124.34763,129.425717
95711201508164524,Kameshki,132.853229,137.847064
57729194010152964,Kameshki,135.061512,108.04034
68065193301283340,Kameshki,138.950165,121.441669
55144201104222063,Kameshki,121.431761,112.494118
76517193403049411,Kameshki,123.382135,105.535149
61842199907151713,Kameshki,136.528192,132.629055
28401195206235859,Kameshki,139.306626,106.166435
79827200301065349,Kameshki,134.00916,131.558968
93376196007268146,Kameshki,123.192863,131.956876
76641201303017597,Kameshki,123.59856,107.903141
35417193409293923,Kameshki,121.518837,131.675061
17609198501274640,Kameshki,120.584003,123.981448
24040197208264500,Kameshki,126.908594,133.676675
83917198403135736,Kameshki,127.717519,111.891822
83470192208089164,Kameshki,129.241034,128.236317
33447197202152243,Kameshki,135.350751,136.883051
66230201309117029,Kameshki,137.897979,127.432264
43837199003307934,Kameshki,136.68762,121.49824
39406195311219566,Kameshki,126.690411,105.34464
40060195208156330,Kameshki,123.973245,111.202871
96433198611152977,Kameshki,135.999595,112.943505
95300196811299522,Kameshki,120.879971,119.48638
79976197802151923,Kameshki,122.219772,108.969785
40871195508171052,Kameshki,131.506101,110.904122
76384201901211235,Kameshki,122.251489,133.450084
40130199010302473,Kameshki,136.307186,121.674362
86096199308041296,Kameshki,138.919438,123.25404
36806194905084044,Kameshki,138.472435,106.692484
69034196404197239,Kameshki,128.650396,120.268276
24288199111092331,Kameshki,126.209261,134.525831
15681193406285211,Kameshki,124.571893,118.013597
88902193311036394,Kameshki,135.897954,122.291414
52042194006182021,Kameshki,124.354169,100.097199
46986196810186491,Kameshki,134.804312,128.947209
66563201205063486,Kameshki,129.761162,134.710871
32913201212134194,Kameshki,122.159554,116.958348
84713196011291731,Kameshki,128.84536,100.789177
78561197308292447,Kameshki,129.976013,133.37771
88533199311189074,Kameshki,129.938172,102.865446
56495199910264574,Kameshki,127.802341,106.98652
48872192105079308,Kameshki,133.244242,104.816187
85411200904037659,Kameshki,135.147183,128.835217
47033199612092377,Kameshki,124.825772,107.645407
97152198611229620,Kameshki,139.662026,104.286185
27238200004158020,Kameshki,127.08627,139.394747
25380196607211574,Kameshki,125.491148,108.489684
17428201809037127,Kameshki,121.738441,113.835587
68583192011147517,Kameshki,129.213715,126.676807
49807201103269869,Kameshki,123.984237,138.843192
16325198302289918,Kameshki,131.456785,104.302039
18791199202059684,Kameshki,128.707972,130.04959
12432194110194858,Kameshki,121.774337,111.748753
87229192810047027,Kameshki,125.649173,138.063516
18227193401055096,Kameshki,132.034495,136.467138
58062198306053509,Kameshki,138.492663,131.528085
82843195504039256,Kameshki,136.811162,132.643598
35840195810133194,Kameshki,125.377471,104.189953
11902196501211726,Kameshki,120.768697,108.812476
34013192909102092,Kameshki,129.049836,125.073886
26090196910249407,Kameshki,132.671721,126.324063
73357194005291782,Kameshki,124.219539,121.936449
73473193812034916,Kameshki,123.257825,104.35745
75991196507012506,Kameshki,130.433988,116.288929
36506201208141956,Kameshki,128.830924,121.719909
46500198009191533,Kameshki,122.940972,105.355678
56915198308146978,Kameshki,122.303392,121.038832
30979200809085017,Kameshki,137.369604,129.606217
85684201301317369,Kameshki,139.329701,101.828215
73739197210222285,Kameshki,126.284118,117.158382
47968196212295270,Kameshki,139.829148,120.879697
77613193808084823,Kameshki,130.8759,121.10326
72597195108035582,Kameshki,125.260656,123.491708
93560198004018364,Kameshki,139.169199,108.035628
65905197803142049,Kameshki,139.568102,123.212866
96420196612016209,Kameshki,138.263009,128.583466
93018200609018797,Kameshki,133.471476,100.927934
25273195502076927,Kameshki,133.549885,128.402399
49530197605019397,Kameshki,127.707425,107.226629
44617196012185252,Kameshki,121.521623,138.897955
39526196707236804,Kameshki,128.292685,114.708502
11916200209173846,Kameshki,129.043659,116.799782
62529199810226172,Kameshki,129.734728,114.153637
60175199307214000,Kameshki,135.27692,126.014868
13358200702123272,Kameshki,134.708714,110.736314
24682198701201710,Kameshki,124.160885,109.949524
70429196501081423,Kameshki,128.589873,101.351169
25719193304193172,Kameshki,123.748066,130.341716
10407196907242488,Kameshki,129.54363,133.905522
80718198309096118,Kameshki,135.854102,131.168876
66969198802053570,Kameshki,122.744477,137.834846
87244200407181689,Kameshki,133.12331,106.486096
79615198507216897,Kameshki,136.031801,108.222864
92085196701303036,Kameshki,128.619082,106.553694
44136193711039664,Kameshki,136.293225,127.31237
79734201806163454,Kameshki,122.949502,117.584963
72896197212046563,Lipovka,141.262359,66.576846
79758197310102619,Lipovka,146.142967,63.757216
15219197704029468,Lipovka,135.04808,79.758075
97884196011097219,Lipovka,144.264015,84.26162
98159196711157083,Lipovka,139.543733,71.215961
41863201702018168,Lipovka,135.931805,83.98367
27965199701252322,Lipovka,134.623793,84.054203
60165194405089952,Lipovka,146.310044,66.170264
17634198405202604,Lipovka,148.25095,65.963238
91272201902217403,Lipovka,138.352785,60.649833
86745200207206489,Lipovka,143.242459,66.635264
32561199801297318,Lipovka,146.899004,70.222415
59267199510151534,Lipovka,131.847781,65.823379
84157193507138653,Lipovka,144.711986,60.840721
21849199710133276,Lipovka,130.565984,64.796644
97562196904255150,Lipovka,131.9755,78.083649
31963200308265575,Lipovka,146.03977,79.656566
78859198610305049,Lipovka,133.804557,69.5812
23396192205305821,Lipovka,148.973493,61.257408
42363194403059543,Lipovka,147.652958,79.048657
16282195801187596,Lipovka,147.129984,82.489302
80160197411022727,Lipovka,140.817275,77.519216
49454198604112365,Lipovka,143.435208,62.577473
61784196812098425,Lipovka,135.235478,79.521334
29920195312103328,Lipovka,135.638225,79.492332
27056199804291772,Lipovka,147.89533,72.321026
12811201102225907,Lipovka,141.424423,81.056069
21310200106201470,Lipovka,133.380813,63.877764
97430197708275609,Lipovka,138.580168,68.589546
80097200808246089,Lipovka,136.04067,82.009567
56258195505059514,Lipovka,143.478444,63.826742
50173200006217229,Lipovka,134.886071,73.606328
14216198707086784,Lipovka,131.514149,70.711211
93750193101234063,Lipovka,136.111508,78.648316
52743201903266977,Lipovka,130.593564,64.585001
75777199006217824,Lipovka,149.076276,66.709501
92632199607133098,Lipovka,145.086401,80.807889
52469196412302317,Lipovka,134.782659,67.727364
14574200805299229,Lipovka,138.26528,77.230016
27866193405261948,Lipovka,132.943694,77.640132
26805195905076220,Lipovka,140.158248,84.440966
38434200911187559,Lipovka,138.970934,75.86618
54709195812269286,Lipovka,136.742499,68.319104
27999193005083440,Lipovka,133.28616,73.223116
90685196703279711,Lipovka,138.804054,66.158063
46221194702278222,Lipovka,145.242428,77.672139
23172193905041474,Lipovka,139.152446,84.475043
15632197208053629,Lipovka,142.268282,62.086012
41743195707225793,Lipovka,140.416621,72.970621
84066193605299006,Lipovka,139.912177,62.390934
99960196407047028,Lipovka,135.76777,74.944968
74511200706033954,Lipovka,145.668524,84.778365
74077200505081494,Lipovka,135.270847,82.137454
26612198312149461,Lipovka,133.598421,76.521659
97880199909229050,Lipovka,148.681649,68.926271
19155201110088943,Lipovka,144.613027,78.731338
33237192702011891,Lipovka,138.546156,62.91399
36151197105223899,Lipovka,135.335813,73.791039
50250197505295985,Lipovka,146.760045,73.132084
78293199604198585,Lipovka,146.09129,76.534281
81927197205217247,Lipovka,147.81087,81.570566
59766197504291211,Lipovka,139.419899,79.445719
49956195606144459,Lipovka,141.924408,64.624816
77675202003134467,Lipovka,140.040313,81.503855
79514197102254886,Lipovka,134.483302,81.305437
90853195403105664,Lipovka,142.535863,65.514538
45500194403215472,Lipovka,141.410865,74.928385
41566201801237688,Lipovka,130.820812,79.154125
52486195208257717,Lipovka,141.31869,64.156859
63314199701253663,Lipovka,131.724607,79.592651
15743201304194693,Lipovka,142.545387,77.284364
63149195801065893,Lipovka,141.063551,60.833778
48269193302272938,Lipovka,142.257074,77.53292
35489193402232800,Lipovka,146.654036,66.658217
84356198005153732,Lipovka,138.735868,78.375397
90024200803068200,Lipovka,140.423408,67.365212
37517199602167016,Lipovka,139.86787,74.748274
98455201302123995,Lipovka,147.34264,71.00314
45379195910153548,Lipovka,140.53392,68.766958
37355198703256127,Lipovka,130.471328,71.257603
81770200804035461,Lipovka,148.046747,82.477964
85941197906164661,Lipovka,145.667934,61.969906
93326198602085910,Lipovka,145.754447,72.785907
39371200103128331,Lipovka,149.334022,60.669249
33670196612278882,Lipovka,133.333429,70.64346
31858196603039343,Lipovka,135.147882,72.339594
39768201207113546,Lipovka,145.80058,69.764472
25015199008282077,Lipovka,136.059223,70.086939
86083198306175628,Lipovka,147.676667,61.479037
22131201611293508,Lipovka,147.449947,78.398731
12555196201132518,Lipovka,131.412631,61.639633
56250195006232771,Lipovka,139.988836,74.108108
30232198509204244,Lipovka,132.272184,68.076724
26411199205311935,Lipovka,134.876008,74.560372
12928201808063409,Lipovka,141.270852,79.457756
46788198803184831,Lipovka,146.011564,70.507077
71487194307159394,Lipovka,146.20243,69.225689
93650195105017878,Lipovka,132.767922,81.732555
91780197307031013,Lipovka,148.98871,74.803257
54609193401281967,Lipovka,144.851759,60.315355
55219193401189396,Lipovka,139.438797,73.419467
77883197211014154,Lipovka,149.51204,79.327549
92181195711214037,Lipovka,140.765144,84.737388
26633198005214916,Lipovka,136.251487,73.907095
69655198707142032,Lipovka,141.935175,67.629498
23441194709262787,Lipovka,139.456799,63.104094
29818192601024843,Lipovka,140.482978,84.180087
46606199308258086,Lipovka,139.105607,65.32223
90817197107096927,Lipovka,143.832633,72.441206
20128195201254340,Lipovka,143.973285,80.879152
60322195905214008,Lipovka,130.396133,67.169529
98216196407246052,Lipovka,145.015454,83.093152
11519193502131364,Lipovka,131.672409,84.604732
87106197312086956,Lipovka,143.394786,77.857871
43927197609079394,Lipovka,145.736507,67.815109
55014198310046602,Lipovka,146.319487,67.134931
34438194501276866,Lipovka,139.808141,78.112808
39725198808088476,Lipovka,149.550832,70.533433
44776194902145796,Lipovka,130.532819,62.653476
72784193204208513,Lipovka,149.541264,81.473626
81069196304167862,Lipovka,137.910621,77.823231
38759198004044918,Lipovka,137.68866,68.741474
21393197912317467,Lipovka,148.037732,73.074452
85553198002082366,Lipovka,130.345691,68.051599
34592194308225901,Lipovka,134.952227,74.540757
53575195007182810,Lipovka,131.231787,83.764468
48053199401244312,Lipovka,134.73957,66.546891
81490195301268245,Lipovka,146.135513,61.710626
23053197311213802,Lipovka,149.923357,63.529978
35455197311288294,Lipovka,143.952699,61.812015
66760200504283474,Lipovka,133.525818,63.242584
51127200606091630,Lipovka,135.344347,70.171739
39227197803198074,Lipovka,146.948779,61.454374
97532195410032417,Lipovka,147.182543,64.218121
79175193406083609,Lipovka,144.112429,70.887541
20797198405212931,Lipovka,135.494294,82.782804
85942197409106333,Lipovka,145.77536,78.629558
87665200907309827,Lipovka,145.835634,63.528205
94638199806256935,Lipovka,136.674625,78.13997
21396201103255195,Lipovka,136.056442,73.522452
86497195606291207,Lipovka,143.556738,78.319787
18937199112275756,Lipovka,130.596543,69.792845
24826197010038750,Lipovka,130.430993,71.012066
64779195011064122,Lipovka,149.813377,63.721265
16290201710209276,Lipovka,139.607531,66.57724
53456201710307494,Lipovka,146.646956,64.989767
30100198107034163,Lipovka,134.162771,70.25342
48545198209058050,Lipovka,149.983982,83.202418
27816193604015310,Lipovka,145.238207,63.974808
76581198407154673,Lipovka,144.469304,72.914846
77147199102187738,Lipovka,139.615686,83.264332
59219193504082061,Lipovka,148.115819,61.375733
81745198506115241,Lipovka,143.234851,63.754505
63935199505089562,Lipovka,143.759138,79.668588
57445202003034399,Lipovka,130.758908,67.914566
16738201909251450,Lipovka,148.907462,78.03058
18197199608256727,Lipovka,142.328336,66.60938
19425199711228186,Lipovka,139.526644,70.911609
74201197406028787,Lipovka,131.120405,80.299674
10525197802267600,Lipovka,146.767352,75.568743
75455194508246437,Lipovka,133.026716,82.062751
78641196408184488,Lipovka,132.955357,83.939275
14834197301134438,Lipovka,133.902963,64.636525
47547194701066176,Lipovka,141.582396,80.36751
33908194110025095,Lipovka,149.503667,75.895703
71966201312276193,Lipovka,141.883991,76.463628
71042194701058088,Lipovka,140.635921,81.634571
57406201005257492,Lipovka,147.543512,66.535581
30552198801166146,Lipovka,148.223287,76.2161
52291201002234796,Lipovka,146.130137,73.190508
96297198509235642,Lipovka,146.624054,76.002671
34207194801287579,Lipovka,139.456216,74.45726
72724198303194422,Lipovka,149.890731,70.238375
57040197406214652,Lipovka,143.789337,66.138508
60589194401269474,Lipovka,141.428941,66.634901
67977194709267321,Lipovka,149.253364,75.290154
71978194009017314,Lipovka,137.827345,63.101
33377199210013267,Lipovka,139.48576,70.357948
15743198602251052,Lipovka,140.280255,76.447865
50047201503181115,Lipovka,149.396979,68.737293
77753201506171683,Lipovka,149.121533,66.975936
44204199412309633,Lipovka,138.43055,69.758615
10332196402267776,Lipovka,141.795966,66.673806
75443194902172808,Lipovka,148.595041,79.558271
95029194408224355,Lipovka,148.145048,77.965461
15095192103262648,Lipovka,131.227373,71.827412
78687201810305643,Lipovka,149.200154,77.749779
16841199208125690,Lipovka,136.517458,70.049183
13960197402038354,Lipovka,132.665329,66.159725
30164195809145289,Lipovka,146.26002,70.773834
71927195210077412,Lipovka,144.736396,77.1445
74376194704184556,Lipovka,138.112708,72.424181
48376199910217703,Lipovka,139.392911,72.355704
86171194412015765,Lipovka,134.072249,82.987213
47693197912276105,Lipovka,144.99514,79.13655
95559193907152692,Lipovka,141.85995,84.932547
40887197202013792,Lipovka,143.195187,68.753999
76861193708218451,Lipovka,147.948874,75.729347
53173200901073414,Lipovka,144.764185,81.422097
14649195112062794,Lipovka,146.350721,68.46639
15712196102226853,Lipovka,134.819422,82.894917
54387198611254932,Lipovka,149.564253,81.422834
57077195604247665,Lipovka,141.373065,74.327509
71429199608087335,Lipovka,146.897115,74.337285
87586199911053151,Lipovka,133.722829,69.394863
37547201201098131,Lipovka,143.158388,79.822647
48644198811039353,Lipovka,144.695878,83.520203
59194196310085457,Lipovka,140.861001,82.293877
79766195309267713,Lipovka,136.735276,76.927244
78880197708096309,Lipovka,149.265742,73.569646
87397201804083258,Lipovka,148.12901,83.93738
58095200506163135,Lipovka,140.666546,65.364362
39674192411083691,Lipovka,144.129549,82.787892
32158200310235371,Lipovka,143.095006,71.982512
88805200306025114,Lipovka,137.927972,83.353179
78170197304078676,Lipovka,136.203035,82.125748
58742196802123994,Lipovka,136.728322,73.986904
59798195308143589,Lipovka,133.77346,61.268389
14514198606043013,Lipovka,137.260737,70.665597
82058197401262873,Lipovka,135.085012,61.872149
53577197810016151,Lipovka,130.706493,67.937192
77127195805161810,Lipovka,133.726838,71.886148
80578199410065879,Lipovka,130.071839,68.990377
17497194811255265,Lipovka,145.127824,69.141361
63831199511235882,Lipovka,132.350847,61.532826
29389199811169009,Lipovka,143.90665,77.371556
25327197807139554,Lipovka,139.463241,61.265617
49991201309223356,Lipovka,143.420644,83.112989
59229193703095176,Lipovka,142.174524,75.555694
48636200910032283,Lipovka,137.870991,80.482722
74079199303308659,Lipovka,134.89291,65.461568
29557199212205535,Lipovka,144.285489,81.06338
43387196212059489,Lipovka,131.371026,79.033621
29046200201247841,Lipovka,144.600433,81.161805
23260201910278323,Lipovka,143.708826,61.480483
42336196004158285,Lipovka,136.876097,76.843686
83071196512087558,Lipovka,149.851519,68.640441
85352194307077164,Lipovka,133.453684,84.32854
75874195001109409,Lipovka,135.268888,82.718867
18344201912151215,Lipovka,138.911481,74.279661
24261193602207465,Lipovka,144.53494,70.864988
28346195707088350,Lipovka,149.710925,73.45871
97190196106151304,Lipovka,142.505715,68.189343
34214194405279128,Lipovka,138.052863,61.225795
83445196302049203,Lipovka,149.222777,60.36744
28577195912152304,Lipovka,140.23673,77.123919
57402201805104282,Lipovka,147.624472,69.533983
11289201602218199,Lipovka,145.234984,64.059413
34434194304053886,Lipovka,134.435088,76.652933
95065198311147145,Lipovka,130.167367,61.841292
56228193412251574,Lipovka,137.518106,67.461736
52778195309229560,Lipovka,136.291941,69.922252
42804193406195311,Lipovka,138.618332,83.865957
31549193605269087,Lipovka,149.961089,76.92896
98911196007282242,Lipovka,134.143576,65.510476
20023193207147072,Lipovka,140.045274,60.448533
97875197903072393,Lipovka,134.587293,83.635281
39174195602189038,Lipovka,138.02607,82.003968
35745200808297238,Lipovka,142.271009,76.765047
69731195710127385,Lipovka,143.892595,72.575225
33593199902277568,Lipovka,136.032703,73.814286
69359201908035756,Lipovka,136.955923,75.98797
38360192003011970,Lipovka,133.91179,63.020288
72441195903099789,Lipovka,133.349947,76.382342
15838194009044283,Lipovka,145.119002,65.242802
60841198601132874,Lipovka,141.701397,80.242675
29514197409017569,Lipovka,142.675278,73.798756
18662196011288284,Lipovka,143.623421,71.956665
91595202003051551,Lipovka,131.792004,61.234314
48996200608204312,Lipovka,131.482267,69.577838
63118196705038241,Lipovka,147.083773,76.175396
94880200807077836,Lipovka,144.064589,81.133089
29253193110258719,Lipovka,144.185981,83.477231
38691197102022657,Lipovka,144.517338,65.205193
40317199811193211,Lipovka,144.363025,63.895907
39628196803224773,Lipovka,146.274979,80.71376
68557198603143548,Lipovka,138.677585,68.057073
66337200312299217,Lipovka,147.054025,81.294488
44621192503086216,Lipovka,145.594209,75.264729
49081192304246545,Lipovka,140.537519,67.511281
89256197407043670,Lipovka,143.09743,62.436313
33903196708115583,Lipovka,137.780303,78.031754
87800193504221337,Lipovka,132.583262,76.631458
62900192704044898,Lipovka,147.456949,84.970941
62654197709274611,Lipovka,135.183553,79.423428
10319201008255893,Lipovka,130.417667,82.303626
39680192906236468,Lipovka,137.551353,73.353396
50539201509248710,Lipovka,131.041886,70.312004
13822200208214324,Lipovka,131.06924,66.648179
32616201902054205,Lipovka,147.172823,69.591576
79618193312255805,Lipovka,145.571792,72.342209
99297197605075716,Lipovka,130.77477,83.121147
35905196312279832,Lipovka,149.237584,70.064007
34447197212026643,Lipovka,141.973194,80.926629
